Name:    CIRCLE.DAT
Source:  Damien Dunlop (Australia)

         This data set is used to demonstrate somce issues
         with drawing circles



















----------------------------------------------------------------------
323412.2,6394103.8  328424.1,6390200.6  332412.2,6397103.8  333424.1,6395200.6  327412.2,6392103.8
325662.2,6401103.8  332674.1,6393950.6  -100,-100  -100,-100  326662.2,6393353.8
326162.2,6401103.8  332924.1,6393950.6  -100,-100  -100,-100  326912.2,6393353.8
326662.2,6401103.8  333174.1,6393950.6  -100,-100  -100,-100  327162.2,6393353.8
327162.2,6401103.8  331674.1,6394200.6  -100,-100  -100,-100  327412.2,6393353.8
327662.2,6401103.8  332174.1,6394200.6  -100,-100  -100,-100  327662.2,6393353.8
328162.2,6401103.8  332674.1,6394200.6  -100,-100  -100,-100  327912.2,6393353.8
328662.2,6401103.8  333174.1,6394200.6  -100,-100  -100,-100  328162.2,6393353.8
329162.2,6401103.8  331674.1,6394450.6  -100,-100  -100,-100  328412.2,6393353.8
329662.2,6401103.8  331924.1,6394450.6  -100,-100  -100,-100  328662.2,6393353.8
330162.2,6401103.8  332174.1,6394450.6  -100,-100  -100,-100  328912.2,6393353.8
324912.2,6401353.8  332424.1,6394450.6  -100,-100  -100,-100  329162.2,6393353.8
325162.2,6401353.8  332674.1,6394450.6  -100,-100  -100,-100  329412.2,6393353.8
325412.2,6401353.8  332924.1,6394450.6  -100,-100  -100,-100  329662.2,6393353.8
325662.2,6401353.8  333174.1,6394450.6  -100,-100  -100,-100  329912.2,6393353.8
325912.2,6401353.8  332174.1,6394700.6  -100,-100  -100,-100  330162.2,6393353.8
326162.2,6401353.8  332674.1,6394700.6  -100,-100  -100,-100  330412.2,6393353.8
326412.2,6401353.8  333174.1,6394700.6  -100,-100  -100,-100  330662.2,6393353.8
326662.2,6401353.8  332174.1,6394950.6  -100,-100  -100,-100  324162.2,6393603.8
326912.2,6401353.8  332424.1,6394950.6  -100,-100  -100,-100  324662.2,6393603.8
327162.2,6401353.8  332674.1,6394950.6  -100,-100  -100,-100  325162.2,6393603.8
327412.2,6401353.8  332924.1,6394950.6  -100,-100  -100,-100  325662.2,6393603.8
327662.2,6401353.8  333174.1,6394950.6  -100,-100  -100,-100  326162.2,6393603.8
327912.2,6401353.8  332174.1,6395200.6  -100,-100  -100,-100  326662.2,6393603.8
328162.2,6401353.8  332674.1,6395200.6  -100,-100  -100,-100  327162.2,6393603.8
328412.2,6401353.8  333174.1,6395200.6  -100,-100  -100,-100  327662.2,6393603.8
328662.2,6401353.8  332174.1,6395450.6  -100,-100  -100,-100  328162.2,6393603.8
328912.2,6401353.8  332424.1,6395450.6  -100,-100  -100,-100  328662.2,6393603.8
329162.2,6401353.8  332674.1,6395450.6  -100,-100  -100,-100  329162.2,6393603.8
329412.2,6401353.8  332924.1,6395450.6  -100,-100  -100,-100  329662.2,6393603.8
329662.2,6401353.8  333174.1,6395450.6  -100,-100  -100,-100  330162.2,6393603.8
329912.2,6401353.8  332674.1,6395700.6  -100,-100  -100,-100  330662.2,6393603.8
325662.2,6401603.8  333174.1,6395700.6  -100,-100  -100,-100  323662.2,6393853.8
326162.2,6401603.8  332424.1,6395950.6  -100,-100  -100,-100  323912.2,6393853.8
326662.2,6401603.8  332674.1,6395950.6  -100,-100  -100,-100  324162.2,6393853.8
327162.2,6401603.8  332924.1,6395950.6  -100,-100  -100,-100  324412.2,6393853.8
327662.2,6401603.8  333174.1,6395950.6  -100,-100  -100,-100  324662.2,6393853.8
328162.2,6401603.8  332674.1,6396200.6  -100,-100  -100,-100  324912.2,6393853.8
328662.2,6401603.8  333174.1,6396200.6  -100,-100  -100,-100  325162.2,6393853.8
329162.2,6401603.8  332424.1,6396450.6  -100,-100  -100,-100  325412.2,6393853.8
325912.2,6401853.8  332674.1,6396450.6  -100,-100  -100,-100  325662.2,6393853.8
326162.2,6401853.8  332924.1,6396450.6  -100,-100  -100,-100  325912.2,6393853.8
326412.2,6401853.8  333174.1,6396450.6  -100,-100  -100,-100  326162.2,6393853.8
326662.2,6401853.8  332674.1,6396700.6  -100,-100  -100,-100  326412.2,6393853.8
326912.2,6401853.8  333174.1,6396700.6  -100,-100  -100,-100  326662.2,6393853.8
327162.2,6401853.8  332424.1,6396950.6  -100,-100  -100,-100  326912.2,6393853.8
327412.2,6401853.8  332674.1,6396950.6  -100,-100  -100,-100  327162.2,6393853.8
327662.2,6401853.8  332924.1,6396950.6  -100,-100  -100,-100  327412.2,6393853.8
327912.2,6401853.8  332674.1,6397200.6  -100,-100  -100,-100  327662.2,6393853.8
328162.2,6401853.8  332424.1,6397450.6  -100,-100  -100,-100  327912.2,6393853.8
328412.2,6401853.8  332674.1,6397450.6  -100,-100  -100,-100  328162.2,6393853.8
328662.2,6401853.8  332674.1,6397700.6  -100,-100  -100,-100  328412.2,6393853.8
328912.2,6401853.8  332424.1,6397950.6  -100,-100  -100,-100  328662.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  328912.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  329412.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  329912.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  330412.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  330912.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6393853.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6394103.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  323912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  324412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  324912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  325412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  325912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  326412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  326912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  327412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  327912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  328412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  328912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  329412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  329912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  330412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  330912.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  331412.2,6394353.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6394603.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  323912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  324412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  324912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  325412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  325912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  326412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  326912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  327412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  327912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  328412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  328912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  329412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  329912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  330412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  330912.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  331412.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6394853.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6395103.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  323912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  324412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  324912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  325412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  325912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  326412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  326912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  327412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  327912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  328412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  328912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  329412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  329912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  330412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  330912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  331412.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  331912.2,6395353.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  332162.2,6395603.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  323912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  324412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  324912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  325412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  325912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  326412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  326912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  327412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  327912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  328412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  328912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  329412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  329912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  330412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  330912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  331412.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  331912.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  332162.2,6395853.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  332162.2,6396103.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  323912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  324412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  324912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  325412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  325912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  326412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  326912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  327412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  327912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  328412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  328912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  329412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  329912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  330412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  330912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  331412.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  331912.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  332162.2,6396353.8
-100,-100          -100,-100            -100,-100  -100,-100  323662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  332162.2,6396603.8
-100,-100          -100,-100            -100,-100  -100,-100  323912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  324412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  324912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  325412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  325912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  326412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  326912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  327412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  327912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  328412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  328912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  329412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  329912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  330162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  330412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  330662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  330912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  331162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  331412.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  331662.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  331912.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  332162.2,6396853.8
-100,-100          -100,-100            -100,-100  -100,-100  324162.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  324662.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  325162.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  325662.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  326162.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  326662.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  327162.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  327662.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  328162.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  328662.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  329162.2,6397103.8
-100,-100          -100,-100            -100,-100  -100,-100  329662.2,6397103.8
