This is Dataplot data file     BENNETT6.DAT
Superconductivity Modeling
Larry Bennett, Lyden Swartzendruber, Henrietta Brown
Date--April 1994
Number of observations = 4744
Number of variables per line image = 3
Order of variables on a line image--
   1. Y = Response Variable = Magnetism M(t)
   2. Factor 1 = Log Time (loge minutes)
   3. Factor 2 = Data Set (10 sets)
   4. Factor 3 = Temperature (degrees Kelvin)
Theoretical Model--Y = a*(b + x)**(-1/mu) = a0 + a1 / (x-c)**d
Theoretical mu = 7/9
  -4.200690      11.099540     503       50
  -4.199530      11.107450     503       50
  -4.198370      11.115300     503       50
  -4.197210      11.123100     503       50
  -4.196060      11.130810     503       50
  -4.194610      11.138460     503       50
  -4.193740      11.146050     503       50
  -4.192290      11.153580     503       50
  -4.191130      11.161060     503       50
  -4.190260      11.168500     503       50
  -4.189110      11.175880     503       50
  -4.187660      11.183210     503       50
  -4.186790      11.190500     503       50
  -4.184760      11.197720     503       50
  -4.184180      11.204860     503       50
  -4.183020      11.211960     503       50
  -4.181580      11.219020     503       50
  -4.181290      11.226040     503       50
  -4.179840      11.233010     503       50
  -4.178390      11.239940     503       50
  -4.177230      11.246840     503       50
  -4.176650      11.253660     503       50
  -4.174920      11.260460     503       50
  -4.174630      11.267210     503       50
  -4.173470      11.273900     503       50
  -4.172020      11.280520     503       50
  -4.169990      11.287120     503       50
  -4.170280      11.293690     503       50
  -4.168830      11.300210     503       50
  -4.168540      11.306710     503       50
  -4.167680      11.313150     503       50
  -4.166520      11.319550     503       50
  -4.165940      11.325900     503       50
  -4.164780      11.332230     503       50
  -4.163910      11.338510     503       50
  -4.163040      11.344750     503       50
  -4.161880      11.350930     503       50
  -4.161010      11.357110     503       50
  -4.160440      11.363260     503       50
  -4.159280      11.369330     503       50
  -4.158700      11.375370     503       50
  -4.157250      11.381360     503       50
  -4.156380      11.387320     503       50
  -4.155220      11.393290     503       50
  -4.154060      11.399200     503       50
  -4.154060      11.405080     503       50
  -4.152910      11.410920     503       50
  -4.152040      11.416730     503       50
  -4.151170      11.422490     503       50
  -4.149720      11.428240     503       50
  -4.148560      11.433940     503       50
  -4.147980      11.439620     503       50
  -4.146820      11.445250     503       50
  -4.146240      11.450840     503       50
  -4.145380      11.456410     503       50
  -4.144510      11.461950     503       50
  -4.144220      11.467460     503       50
  -4.143350      11.472940     503       50
  -4.142770      11.478400     503       50
  -4.141610      11.483840     503       50
  -4.140740      11.489240     503       50
  -4.140450      11.494600     503       50
  -4.139290      11.499970     503       50
  -4.138710      11.505290     503       50
  -4.136110      11.510610     503       50
  -4.135820      11.515890     503       50
  -4.135240      11.521120     503       50
  -4.133210      11.526310     503       50
  -4.132920      11.531450     503       50
  -4.131760      11.536600     503       50
  -4.132340      11.541730     503       50
  -4.131470      11.546840     503       50
  -4.130610      11.551910     503       50
  -4.129740      11.556970     503       50
  -4.128870      11.562000     503       50
  -4.128290      11.566980     503       50
  -4.127420      11.571960     503       50
  -4.127420      11.576920     503       50
  -4.126260      11.581850     503       50
  -4.125970      11.586770     503       50
  -4.124810      11.591640     503       50
  -4.123370      11.596490     503       50
  -4.123370      11.601310     503       50
  -4.122500      11.606100     503       50
  -4.121920      11.610890     503       50
  -4.120760      11.615650     503       50
  -4.120180      11.620380     503       50
  -4.119600      11.625100     503       50
  -4.119020      11.629800     503       50
  -4.118730      11.634480     503       50
  -4.117570      11.639130     503       50
  -4.117280      11.643750     503       50
  -4.116420      11.648340     503       50
  -4.115840      11.652930     503       50
  -4.115260      11.657500     503       50
  -4.114390      11.662030     503       50
  -4.114100      11.666560     503       50
  -4.113230      11.671060     503       50
  -4.112650      11.675550     503       50
  -4.112070      11.680020     503       50
  -4.111490      11.684470     503       50
  -4.110620      11.688910     503       50
  -4.110040      11.693320     503       50
  -4.109750      11.697701     503       50
  -4.109180      11.702050     503       50
  -4.108600      11.706400     503       50
  -4.108020      11.710740     503       50
  -4.107150      11.715040     503       50
  -4.106570      11.719320     503       50
  -4.105990      11.723590     503       50
  -4.105410      11.727850     503       50
  -4.104830      11.732070     503       50
  -4.104250      11.736300     503       50
  -4.103380      11.740490     503       50
  -4.102800      11.744670     503       50
  -4.102220      11.748830     503       50
  -4.101650      11.752980     503       50
  -4.101070      11.757110     503       50
  -4.100780      11.761230     503       50
  -4.100200      11.765340     503       50
  -4.099620      11.769410     503       50
  -4.099330      11.773480     503       50
  -4.098750      11.777520     503       50
  -4.097880      11.781560     503       50
  -4.097880      11.785580     503       50
  -4.096720      11.789580     503       50
  -4.096140      11.793590     503       50
  -4.095560      11.797550     503       50
  -4.094980      11.801490     503       50
  -4.094700      11.805440     503       50
  -4.093830      11.809380     503       50
  -4.093250      11.813290     503       50
  -4.092670      11.817170     503       50
  -4.092090      11.821040     503       50
  -4.091510      11.824890     503       50
  -4.091220      11.828730     503       50
  -4.090640      11.832570     503       50
  -4.090060      11.836370     503       50
  -4.089480      11.840200     503       50
  -4.088900      11.843990     503       50
  -4.088320      11.847740     503       50
  -4.088030      11.851480     503       50
  -4.087460      11.855240     503       50
  -4.086880      11.858970     503       50
  -4.086300      11.862680     503       50
  -4.086010      11.866380     503       50
  -4.085140      11.870070     503       50
  -4.084850      11.873760     503       50
  -4.084560      11.877410     503       50
  -4.083980      11.881060     503       50
  -4.083690      11.884700     503       50
  -4.083110      11.888320     503       50
  -4.082530      11.891930     503       50
  -4.081950      11.895540     503       50
  -4.081370      11.899130     503       50
  -4.080790      11.902700     503       50
  -4.080500      11.906270     503       50
  -4.079640      11.909820     503       50
  -4.079350      11.913360     503       50
  -4.078770      11.916890     503       50
  -4.078190      11.920400     503       50
  -4.077900      11.923900     503       50
  -4.077320      11.927390     503       50
  -4.076740      11.930860     503       50
  -4.076740      11.934320     503       50
  -4.076160      11.937770     503       50
  -4.075290      11.941200     503       50
  -4.075580      11.944640     503       50
  -4.074420      11.948050     503       50
  -4.073840      11.951470     503       50
  -4.073550      11.954850     503       50
  -4.072980      11.958230     503       50
  -4.072690      11.961600     503       50
  -4.072110      11.964960     503       50
  -4.071820      11.968320     503       50
  -4.071240      11.971650     503       50
  -4.070950      11.974980     503       50
  -4.070370      11.978300     503       50
  -4.070080      11.981600     503       50
  -4.069500      11.984890     503       50
  -4.069500      11.988170     503       50
  -4.068630      11.991450     503       50
  -4.068050      11.994710     503       50
  -4.067470      11.997960     503       50
  -4.066890      12.001200     503       50
  -4.066890      12.004430     503       50
  -4.066310      12.007650     503       50
  -4.066020      12.010860     503       50
  -4.065450      12.014050     503       50
  -4.064870      12.017240     503       50
  -4.064870      12.020420     503       50
  -4.064290      12.023590     503       50
  -4.063710      12.026750     503       50
  -4.063130      12.029900     503       50
  -4.062840      12.033050     503       50
  -4.062260      12.036170     503       50
  -4.061970      12.039300     503       50
  -4.061680      12.042440     503       50
  -4.061390      12.045550     503       50
  -4.060810      12.048640     503       50
  -4.060520      12.051730     503       50
  -4.059650      12.054800     503       50
  -4.059360      12.057880     503       50
  -4.059070      12.060930     503       50
  -4.058780      12.063970     503       50
  -4.058490      12.067000     503       50
  -4.057920      12.070020     503       50
  -4.057630      12.073050     503       50
  -4.057050      12.076060     503       50
  -4.056760      12.079050     503       50
  -4.056470      12.082030     503       50
  -4.055890      12.085030     503       50
  -4.055600      12.088000     503       50
  -4.054730      12.090960     503       50
  -4.054730      12.093920     503       50
  -4.054150      12.096870     503       50
  -4.053860      12.099800     503       50
  -4.053280      12.102730     503       50
  -4.052990      12.105650     503       50
  -4.052700      12.108570     503       50
  -4.052120      12.111480     503       50
  -4.051540      12.114370     503       50
  -4.051540      12.117260     503       50
  -4.050970      12.120150     503       50
  -4.050680      12.123030     503       50
  -4.050100      12.125890     503       50
  -4.049810      12.128750     503       50
  -4.049520      12.131600     503       50
  -4.048940      12.134440     503       50
  -4.048940      12.137270     503       50
  -4.048360      12.140090     503       50
  -4.048070      12.142900     503       50
  -4.047780      12.145710     503       50
  -4.047200      12.148510     503       50
  -4.046910      12.151300     503       50
  -4.046620      12.154070     503       50
  -4.046040      12.156850     503       50
  -4.045460      12.159620     503       50
  -4.045170      12.162380     503       50
  -4.044880      12.165130     503       50
  -4.044300      12.167870     503       50
  -4.044300      12.170600     503       50
  -4.043730      12.173330     503       50
  -4.043440      12.176060     503       50
  -4.042860      12.178770     503       50
  -4.042280      12.181480     503       50
  -4.042570      12.184180     503       50
  -4.041990      12.186880     503       50
  -4.041700      12.189570     503       50
  -4.041410      12.192260     503       50
  -4.040830      12.194940     503       50
  -4.040540      12.197610     503       50
  -4.039960      12.200270     503       50
  -4.039670      12.202920     503       50
  -4.039380      12.205570     503       50
  -4.038800      12.208200     503       50
  -4.038800      12.210840     503       50
  -4.038220      12.213470     503       50
  -4.037930      12.216100     503       50
  -4.037640      12.218710     503       50
  -4.037350      12.221310     503       50
  -4.037060      12.223900     503       50
  -4.036770      12.226500     503       50
  -4.036490      12.229090     503       50
  -4.035910      12.231670     503       50
  -4.035620      12.234240     503       50
  -4.035330      12.236810     503       50
  -4.035040      12.239370     503       50
  -4.034750      12.241920     503       50
  -4.033880      12.244470     503       50
  -4.033590      12.247010     503       50
  -4.033300      12.249540     503       50
  -4.033010      12.252060     503       50
  -4.032720      12.254580     503       50
  -4.032430      12.257100     503       50
  -4.031850      12.259610     503       50
  -4.031850      12.262110     503       50
  -4.031270      12.264600     503       50
  -4.030690      12.267100     503       50
  -4.030400      12.269580     503       50
  -4.030110      12.272050     503       50
  -4.029820      12.274520     503       50
  -4.029530      12.276970     503       50
  -4.029530      12.279430     503       50
  -4.029240      12.281880     503       50
  -4.028960      12.284330     503       50
  -4.028960      12.286780     503       50
  -4.028380      12.289230     503       50
  -4.028090      12.291650     503       50
  -4.027800      12.294070     503       50
  -4.027220      12.296490     503       50
  -4.027220      12.298910     503       50
  -4.026930      12.301310     503       50
  -4.026350      12.303720     503       50
  -4.026060      12.306110     503       50
  -4.025770      12.308490     503       50
  -4.025480      12.310880     503       50
  -4.024900      12.313270     503       50
  -4.024610      12.315650     503       50
  -4.024320      12.318020     503       50
  -4.024030      12.320390     503       50
  -4.023740      12.322760     503       50
  -4.023450      12.325120     503       50
  -4.023450      12.327480     503       50
  -4.022870      12.329820     503       50
  -4.022580      12.332150     503       50
  -4.022290      12.334480     503       50
  -4.022000      12.336810     503       50
  -4.021720      12.339120     503       50
  -4.021140      12.341430     503       50
  -4.020850      12.343750     503       50
  -4.020850      12.346090     503       50
  -4.020560      12.348380     503       50
  -4.019980      12.350670     503       50
  -4.019690      12.352960     503       50
  -4.019400      12.355240     503       50
  -4.019110      12.357520     503       50
  -4.018820      12.359790     503       50
  -4.018530      12.362060     503       50
  -4.018240      12.364330     503       50
  -4.017370      12.366580     503       50
  -4.017370      12.368830     503       50
  -4.017080      12.371090     503       50
  -4.017080      12.373330     503       50
  -4.016790      12.375570     503       50
  -4.016210      12.377800     503       50
  -4.015920      12.380030     503       50
  -4.015630      12.382250     503       50
  -4.015340      12.384470     503       50
  -4.014760      12.386690     503       50
  -4.015050      12.388890     503       50
  -4.014480      12.391090     503       50
  -4.014480      12.393280     503       50
  -4.014190      12.395480     503       50
  -4.013610      12.397660     503       50
  -4.013610      12.399840     503       50
  -4.013030      12.402030     503       50
  -4.012740      12.404200     503       50
  -4.012450      12.406370     503       50
  -4.012450      12.408530     503       50
  -4.012160      12.410690     503       50
  -4.011870      12.412850     503       50
  -4.011290      12.414990     503       50
  -4.011000      12.417130     503       50
  -4.011000      12.419270     503       50
  -4.010710      12.421400     503       50
  -4.010420      12.423540     503       50
  -4.010130      12.425660     503       50
  -4.009840      12.427790     503       50
  -4.009550      12.429910     503       50
  -4.008970      12.432020     503       50
  -4.008970      12.434130     503       50
  -4.008680      12.436240     503       50
  -4.008390      12.438350     503       50
  -4.008390      12.440440     503       50
  -4.007810      12.442550     503       50
  -4.007520      12.444650     503       50
  -4.007240      12.446730     503       50
  -4.006950      12.448810     503       50
  -4.006950      12.450890     503       50
  -4.006370      12.452971     503       50
  -4.006080      12.455040     503       50
  -4.005790      12.457110     503       50
  -4.005500      12.459170     503       50
  -4.005500      12.461230     503       50
  -4.004920      12.463280     503       50
  -4.004920      12.465320     503       50
  -4.004630      12.467370     503       50
  -4.004340      12.469410     503       50
  -4.004050      12.471440     503       50
  -4.003760      12.473470     503       50
  -4.003760      12.475490     503       50
  -4.003180      12.477510     503       50
  -4.002890      12.479560     503       50
  -4.002600      12.481600     503       50
  -4.002310      12.483640     503       50
  -4.002020      12.485670     503       50
  -4.001730      12.487700     503       50
  -4.001440      12.489720     503       50
  -4.001150      12.491730     503       50
  -4.001150      12.493750     503       50
  -4.000570      12.495750     503       50
  -4.000570      12.497760     503       50
  -4.000280      12.499750     503       50
  -4.000000      12.501750     503       50
  -3.999710      12.503740     503       50
  -3.999420      12.505720     503       50
  -3.999130      12.507710     503       50
  -3.998550      12.509700     503       50
  -3.998550      12.511670     503       50
  -3.998260      12.513640     503       50
  -3.997970      12.515610     503       50
  -3.997680      12.517570     503       50
  -3.997390      12.519530     503       50
  -3.997390      12.521490     503       50
  -3.997100      12.523450     503       50
  -3.996810      12.525400     503       50
  -3.996810      12.527350     503       50
  -3.996520      12.529300     503       50
  -3.995940      12.531230     503       50
  -3.995650      12.533170     503       50
  -3.995360      12.535100     503       50
  -3.995360      12.537020     503       50
  -3.995070      12.538940     503       50
  -3.994780      12.540850     503       50
  -3.994490      12.542760     503       50
  -3.994490      12.544680     503       50
  -3.994200      12.546590     503       50
  -3.993910      12.548510     503       50
  -3.993330      12.550420     503       50
  -3.993330      12.552320     503       50
  -3.992750      12.554220     503       50
  -3.992750      12.556120     503       50
  -3.992470      12.558010     503       50
  -3.992180      12.559900     503       50
  -3.991890      12.561780     503       50
  -3.991310      12.563660     503       50
  -3.991020      12.565530     503       50
  -3.991310      12.567420     503       50
  -3.990730      12.569290     503       50
  -3.990440      12.571160     503       50
  -3.990150      12.573020     503       50
  -3.989860      12.574880     503       50
  -3.989280      12.576730     503       50
  -3.988990      12.578580     503       50
  -3.988700      12.580430     503       50
  -3.988700      12.582270     503       50
  -3.988120      12.584110     503       50
  -3.988410      12.585960     503       50
  -3.987830      12.587800     503       50
  -3.987830      12.589620     503       50
  -3.987540      12.591450     503       50
  -3.987250      12.593270     503       50
  -3.986670      12.595090     503       50
  -3.986960      12.596910     503       50
  -3.986670      12.598720     503       50
  -3.986380      12.600530     503       50
  -3.986090      12.602340     503       50
  -3.985800      12.604160     503       50
  -3.985510      12.605960     503       50
  -3.985230      12.607750     503       50
  -3.985230      12.609540     503       50
  -3.985230      12.611340     503       50
  -3.984940      12.613120     503       50
  -3.984360      12.614910     503       50
  -3.984070      12.616690     503       50
  -3.983780      12.618470     503       50
  -3.983780      12.620240     503       50
  -3.983490      12.622020     503       50
  -3.983200      12.623790     503       50
  -3.982910      12.625560     503       50
  -3.982910      12.627320     503       50
  -3.982910      12.629080     503       50
  -3.982330      12.630840     503       50
  -3.982330      12.632590     503       50
  -3.982040      12.634340     503       50
  -3.981750      12.636090     503       50
  -3.981750      12.637830     503       50
  -3.981460      12.639580     503       50
  -3.981460      12.641320     503       50
  -3.981170      12.643050     503       50
  -3.980880      12.644780     503       50
  -3.980590      12.646510     503       50
  -3.980300      12.648240     503       50
  -3.980300      12.649960     503       50
  -3.980010      12.651680     503       50
  -3.979720      12.653400     503       50
  -3.979430      12.655110     503       50
  -3.979140      12.656830     503       50
  -3.979140      12.658530     503       50
  -3.978560      12.660230     503       50
  -3.978560      12.661930     503       50
  -3.978270      12.663630     503       50
  -3.977990      12.665330     503       50
  -3.977700      12.667020     503       50
  -3.977700      12.668710     503       50
  -3.977410      12.670400     503       50
  -3.977120      12.672080     503       50
  -3.976830      12.673770     503       50
  -3.976540      12.675450     503       50
  -3.976250      12.677130     503       50
  -3.976250      12.678800     503       50
  -3.975960      12.680470     503       50
  -3.975960      12.682140     503       50
  -3.975670      12.683810     503       50
  -3.975670      12.685470     503       50
  -3.975380      12.687130     503       50
  -3.975090      12.688790     503       50
  -3.974800      12.690450     503       50
  -3.974510      12.692100     503       50
  -3.974510      12.693740     503       50
  -3.974220      12.695390     503       50
  -3.973930      12.697030     503       50
  -3.973930      12.698680     503       50
  -3.973350      12.700310     503       50
  -3.973350      12.701950     503       50
  -3.973060      12.703590     503       50
  -3.972770      12.705220     503       50
  -3.972770      12.706850     503       50
  -3.972480      12.708470     503       50
  -3.972190      12.710090     503       50
  -3.972190      12.711710     503       50
  -3.971610      12.713330     503       50
  -3.971320      12.714950     503       50
  -3.971030      12.716560     503       50
  -3.971030      12.718170     503       50
  -3.970750      12.719780     503       50
  -3.970460      12.721390     503       50
  -3.970170      12.722990     503       50
  -3.969880      12.724590     503       50
  -3.969590      12.726190     503       50
  -3.969590      12.727780     503       50
  -3.969590      12.729370     503       50
  -3.969300      12.730960     503       50
  -3.969300      12.732550     503       50
  -3.968720      12.734130     503       50
  -3.968430      12.735710     503       50
  -3.968430      12.737300     503       50
  -3.968140      12.738870     503       50
  -3.968140      12.740440     503       50
  -3.967850      12.742010     503       50
  -3.967560      12.743590     503       50
  -3.967270      12.745160     503       50
  -3.967270      12.746720     503       50
  -3.967560      12.748290     503       50
  -3.967270      12.749850     503       50
  -3.966690      12.751400     503       50
  -3.966690      12.752960     503       50
  -3.966400      12.754510     503       50
  -3.965820      12.756070     503       50
  -3.966110      12.757620     503       50
  -3.965820      12.759160     503       50
  -3.965530      12.760700     503       50
  -3.965530      12.762250     503       50
  -3.965240      12.763790     503       50
  -3.964950      12.765320     503       50
  -3.964950      12.766860     503       50
  -3.964660      12.768390     503       50
  -3.964660      12.769920     503       50
  -3.964370      12.771450     503       50
  -3.964080      12.772980     503       50
  -3.963790      12.774500     503       50
  -3.963790      12.776020     503       50
  -3.963220      12.777530     503       50
  -3.963220      12.779050     503       50
  -3.962930      12.780560     503       50
  -3.962640      12.782080     503       50
  -3.962640      12.783590     503       50
  -3.962350      12.785100     503       50
  -3.962350      12.786600     503       50
  -3.962060      12.788100     503       50
  -3.962060      12.789600     503       50
  -3.961770      12.791100     503       50
  -3.961480      12.792600     503       50
  -3.961190      12.794090     503       50
  -3.961190      12.795580     503       50
  -3.960900      12.797070     503       50
  -3.960610      12.798550     503       50
  -3.960610      12.800040     503       50
  -3.960610      12.801520     503       50
  -3.960320      12.803010     503       50
  -3.960030      12.804490     503       50
  -3.959450      12.805960     503       50
  -3.959740      12.807430     503       50
  -3.959450      12.808910     503       50
  -3.959160      12.810380     503       50
  -3.958870      12.811850     503       50
  -3.958580      12.813310     503       50
  -3.958580      12.814780     503       50
  -3.958290      12.816250     503       50
  -3.958290      12.817710     503       50
  -3.958000      12.819170     503       50
  -3.957710      12.820630     503       50
  -3.957710      12.822080     503       50
  -3.957420      12.823530     503       50
  -3.957420      12.824970     503       50
  -3.957130      12.826420     503       50
  -3.956840      12.827860     503       50
  -3.956550      12.829300     503       50
  -3.956260      12.830750     503       50
  -3.956260      12.832190     503       50
  -3.955980      12.833630     503       50
  -3.955690      12.835070     503       50
  -3.955400      12.836500     503       50
  -3.955400      12.837930     503       50
  -3.955110      12.839360     503       50
  -3.955110      12.840780     503       50
  -3.954820      12.842200     503       50
  -3.954530      12.843620     503       50
  -3.954240      12.845040     503       50
  -3.954240      12.846460     503       50
  -3.953950      12.847870     503       50
  -3.953950      12.849280     503       50
  -3.953660      12.850690     503       50
  -3.953370      12.852100     503       50
  -3.953370      12.853510     503       50
  -3.953080      12.854910     503       50
  -3.952790      12.856310     503       50
  -3.952790      12.857710     503       50
  -3.952790      12.859110     503       50
  -3.952500      12.860520     503       50
  -3.952210      12.861910     503       50
  -3.951920      12.863310     503       50
  -3.951920      12.864700     503       50
  -3.951630      12.866090     503       50
  -3.951340      12.867480     503       50
  -3.951050      12.868870     503       50
  -3.951050      12.870250     503       50
  -3.950760      12.871640     503       50
  -3.950760      12.873020     503       50
  -3.950470      12.874390     503       50
  -3.950470      12.875770     503       50
  -3.950180      12.877160     503       50
  -3.949890      12.878531     503       50
  -3.949890      12.879900     503       50
  -3.949600      12.881269     503       50
  -3.949600      12.882640     503       50
  -3.949310      12.884010     503       50
  -3.949310      12.885370     503       50
 
  -2.602540       6.487684     603       60
  -2.526900       7.090909     603       60
  -2.481490       7.449498     603       60
  -2.449860       7.713784     603       60
  -2.424900       7.922261     603       60
  -2.405120       8.094378     603       60
  -2.387480       8.241176     603       60
  -2.373350       8.369157     603       60
  -2.360840       8.482601     603       60
  -2.349400       8.584664     603       60
  -2.339120       8.677269     603       60
  -2.329910       8.761863     603       60
  -2.321630       8.839711     603       60
  -2.313750       8.912338     603       60
  -2.306540       8.979920     603       60
  -2.300340       9.043222     603       60
  -2.293650       9.102643     603       60
  -2.287890       9.158625     603       60
  -2.282300       9.211839     603       60
  -2.276830       9.262363     603       60
  -2.272190       9.310366     603       60
  -2.267270       9.356602     603       60
  -2.263220       9.400795     603       60
  -2.258410       9.442800     603       60
  -2.254320       9.483264     603       60
  -2.250470       9.521934     603       60
  -2.246360       9.559235     603       60
  -2.243120       9.595262     603       60
  -2.238950       9.630037     603       60
  -2.235930       9.663515     603       60
  -2.232750       9.695909     603       60
  -2.229770       9.727346     603       60
  -2.226670       9.757767     603       60
  -2.223680       9.787234     603       60
  -2.220880       9.815966     603       60
  -2.217660       9.844002     603       60
  -2.215460       9.871222     603       60
  -2.212910       9.897670     603       60
  -2.210300       9.923437     603       60
  -2.207790       9.948604     603       60
  -2.205380       9.973060     603       60
  -2.203120       9.996977     603       60
  -2.200830      10.020290     603       60
  -2.198580      10.043110     603       60
  -2.196350      10.065350     603       60
  -2.194350      10.087140     603       60
  -2.192200      10.108580     603       60
  -2.190260      10.129580     603       60
  -2.188350      10.150070     603       60
  -2.186500      10.170150     603       60
  -2.184620      10.189860     603       60
  -2.182680      10.209240     603       60
  -2.180970      10.228170     603       60
  -2.179200      10.246790     603       60
  -2.177460      10.265030     603       60
  -2.175760      10.283010     603       60
  -2.174160      10.300650     603       60
  -2.172570      10.317940     603       60
  -2.170920      10.334940     603       60
  -2.169330      10.351690     603       60
  -2.167880      10.368070     603       60
  -2.166340      10.384240     603       60
  -2.164870      10.400220     603       60
  -2.163360      10.415950     603       60
  -2.161910      10.431400     603       60
  -2.160550      10.446650     603       60
  -2.159160      10.461640     603       60
  -2.157800      10.476440     603       60
  -2.156530      10.491020     603       60
  -2.155050      10.505390     603       60
  -2.153830      10.519480     603       60
  -2.152670      10.533450     603       60
  -2.151340      10.547200     603       60
  -2.149780      10.560770     603       60
  -2.148820      10.574150     603       60
  -2.147610      10.587340     603       60
  -2.146360      10.600300     603       60
  -2.145290      10.613091     603       60
  -2.144130      10.625750     603       60
  -2.142910      10.638280     603       60
  -2.141470      10.650640     603       60
  -2.140570      10.662840     603       60
  -2.139500      10.674910     603       60
  -2.138430      10.686840     603       60
  -2.137350      10.698620     603       60
  -2.136220      10.710270     603       60
  -2.135180      10.721760     603       60
  -2.133760      10.733170     603       60
  -2.132980      10.744450     603       60
  -2.132000      10.755580     603       60
  -2.130950      10.766600     603       60
  -2.129850      10.777510     603       60
  -2.128900      10.788260     603       60
  -2.127940      10.798900     603       60
  -2.126930      10.809440     603       60
  -2.126000      10.819870     603       60
  -2.125100      10.830180     603       60
  -2.124120      10.840380     603       60
  -2.123250      10.850520     603       60
  -2.122440      10.860530     603       60
  -2.121450      10.870490     603       60
  -2.120530      10.880300     603       60
  -2.119510      10.890050     603       60
  -2.118820      10.899710     603       60
  -2.117920      10.909270     603       60
  -2.117080      10.918700     603       60
  -2.116240      10.928070     603       60
  -2.115340      10.937330     603       60
  -2.114590      10.946530     603       60
  -2.113750      10.955630     603       60
  -2.112970      10.964650     603       60
  -2.112190      10.973590     603       60
  -2.111410      10.982470     603       60
  -2.110540      10.991290     603       60
  -2.109470      11.000710     603       60
  -2.108740      11.010060     603       60
  -2.107990      11.018590     603       60
  -2.107240      11.027060     603       60
  -2.106600      11.035470     603       60
  -2.105790      11.043830     603       60
  -2.104980      11.052090     603       60
  -2.104220      11.060290     603       60
  -2.103500      11.068400     603       60
  -2.102720      11.076460     603       60
  -2.102020      11.084470     603       60
  -2.101300      11.092440     603       60
  -2.100660      11.100320     603       60
  -2.099940      11.108140     603       60
  -2.099210      11.115880     603       60
  -2.098520      11.123570     603       60
  -2.097790      11.131210     603       60
  -2.097100      11.138790     603       60
  -2.096490      11.146340     603       60
  -2.095740      11.153810     603       60
  -2.094930      11.161220     603       60
  -2.094460      11.168580     603       60
  -2.093710      11.175880     603       60
  -2.093130      11.183140     603       60
  -2.092440      11.190340     603       60
  -2.091800      11.197500     603       60
  -2.091130      11.204570     603       60
  -2.090810      11.211600     603       60
  -2.089860      11.218590     603       60
  -2.089220      11.225510     603       60
  -2.088580      11.232400     603       60
  -2.087890      11.239260     603       60
  -2.087310      11.246090     603       60
  -2.086730      11.252880     603       60
  -2.086040      11.259600     603       60
  -2.085540      11.266280     603       60
  -2.084910      11.272900     603       60
  -2.084240      11.279470     603       60
  -2.083690      11.286020     603       60
  -2.083080      11.292520     603       60
  -2.082560      11.298980     603       60
  -2.081890      11.305420     603       60
  -2.081340      11.311800     603       60
  -2.080850      11.318120     603       60
  -2.080300      11.324430     603       60
  -2.079750      11.330700     603       60
  -2.079170      11.336930     603       60
  -2.078710      11.343100     603       60
  -2.078100      11.349220     603       60
  -2.077580      11.355350     603       60
  -2.076970      11.361420     603       60
  -2.076570      11.367440     603       60
  -2.076020      11.373440     603       60
  -2.075470      11.379380     603       60
  -2.074970      11.385280     603       60
  -2.074450      11.391170     603       60
  -2.074310      11.397040     603       60
  -2.073470      11.402880     603       60
  -2.073000      11.408660     603       60
  -2.072400      11.414390     603       60
  -2.071930      11.420110     603       60
  -2.071500      11.425810     603       60
  -2.070920      11.431480     603       60
  -2.070400      11.437110     603       60
  -2.069910      11.442690     603       60
  -2.069470      11.448250     603       60
  -2.068890      11.453810     603       60
  -2.068370      11.459310     603       60
  -2.067940      11.464790     603       60
  -2.067500      11.470250     603       60
  -2.066920      11.475680     603       60
  -2.066430      11.481070     603       60
  -2.065970      11.486430     603       60
  -2.065500      11.491750     603       60
  -2.065010      11.497050     603       60
  -2.064610      11.502320     603       60
  -2.064170      11.507580     603       60
  -2.063790      11.512810     603       60
  -2.063240      11.517990     603       60
  -2.062870      11.523130     603       60
  -2.062380      11.528250     603       60
  -2.061940      11.533370     603       60
  -2.061480      11.538460     603       60
  -2.061010      11.543550     603       60
  -2.060460      11.548590     603       60
  -2.060150      11.553590     603       60
  -2.059800      11.558610     603       60
  -2.059280      11.563590     603       60
  -2.058840      11.568530     603       60
  -2.058470      11.573420     603       60
  -2.058060      11.578320     603       60
  -2.057540      11.583190     603       60
  -2.057250      11.588040     603       60
  -2.056790      11.592850     603       60
  -2.056090      11.597640     603       60
  -2.055980      11.602430     603       60
  -2.055450      11.607180     603       60
  -2.055110      11.611890     603       60
  -2.054670      11.616570     603       60
  -2.054300      11.621250     603       60
  -2.053950      11.625930     603       60
  -2.053720      11.630630     603       60
  -2.053110      11.635240     603       60
  -2.052730      11.639840     603       60
  -2.052330      11.644450     603       60
  -2.051950      11.649010     603       60
  -2.051630      11.653550     603       60
  -2.051110      11.658080     603       60
  -2.050760      11.662560     603       60
  -2.050390      11.667040     603       60
  -2.049980      11.671490     603       60
  -2.049600      11.675930     603       60
  -2.049200      11.680360     603       60
  -2.048760      11.684750     603       60
  -2.048470      11.689140     603       60
  -2.048070      11.693520     603       60
  -2.047690      11.697840     603       60
  -2.047350      11.702170     603       60
  -2.046940      11.706470     603       60
  -2.046510      11.710750     603       60
  -2.046190      11.715000     603       60
  -2.045750      11.719270     603       60
  -2.045430      11.723500     603       60
  -2.045090      11.727730     603       60
  -2.044710      11.731930     603       60
  -2.044420      11.736100     603       60
