WEEKLY (ROUGHLY) FREON-12 READINGS AT POINT BARROW (ALASKA) 1/77 TO 12/86
JIM ELKINS (NOAA) FTS 320-6224    JIM'S NAME FOR FILE = BRWF12_WK.DAT
NUMBER OF OBSERVATIONS = 899
RESPONSE VARIABLE = MEAN FREON-12 CONCENTRATION (IN PARTS PER TRILLION)
ORDER OF VARIABLES ON A LINE IMAGE--
   1. YEAR (1977 TO 1986)
   2. DAY OF YEAR (1 TO 365)
   3. SAMPLE BOTTLE (OF ONLY MINOR INTEREST)
   4. STANDARD DEVIATION (OVER 3 OBSERVATIONS)
   5. MEAN (OVER 3 OBSERVATIONS) FREON-12 CONCENTRATION (PPT)
1982 243 372  3.1 342.2  2
1982 243 372  3.8 352.3  2   1.0064 332.2000
1982 253 373  3.2 343.4  0   1.0050 332.2000
1982 253 373  3.7 346.8  0   1.0050 332.2000
1982 263 374  1.4 346.2  0   1.0020 332.7400
1982 263 374  2.9 346.7  0   1.0020 332.7400
1982 265 375  3.6 352.2  0   1.0058 334.0600
1982 265 375  1.7 346.8  0   1.0058 334.0600
1982 271 376  2.8 346.9  0   1.0040 336.3300
1982 271 376  1.8 348.0  0   1.0040 336.3300
1982 279 377  2.1 346.4  0   1.0022 336.1700
1982 279 377  2.1 350.3  0   1.0022 336.1700
1982 291 378  1.1 350.1  0   1.0018 340.6400
1982 291 378  2.3 349.7  0   1.0018 340.6400
1982 296 379  3.9 361.4  0   1.0009 341.3900
1982 296 379  0.8 354.9  0   1.0009 341.3900
1982 302 380  0.6 351.3  2
1982 302 380  3.2 374.4  2   1.0010 339.8500
1982 305 381  1.1 351.3  0   1.0008 340.1500
1982 305 381  3.3 352.1  0   1.0008 340.1500
1982 313 382  2.3 364.1  0   1.0006 342.4600
1982 313 382  2.6 362.1  0   1.0006 342.4600
1982 319 383  1.5 354.7  0   1.0008 342.2300
1982 319 383  1.5 352.6  0   1.0008 342.2300
1982 326 384  3.1 353.0  0   1.0005 343.5100
1982 326 384  0.7 353.8  0   1.0005 343.5100
1982 337 385  2.4 354.3  0   1.0008 344.2600
1982 337 385  2.2 354.9  0   1.0008 344.2600
1982 340 386  1.6 352.1  0   1.0008 343.0800
1982 340 386  3.5 351.0  0   1.0008 343.0800
1982 348 387  3.5 348.4  0   1.0008 344.8200
1982 348 387  2.6 351.1  0   1.0008 344.8200
1982 354 388  2.4 363.8  0   1.0007 344.1400
1982 354 388  1.4 366.6  0   1.0007 344.1400
1982 361 389  0.1 355.1  0   1.0007 345.6600
1982 361 389  0.4 354.9  0   1.0007 345.6600
1983  14 390  2.9 357.8  0   1.0005 347.5800
1983  14 390  1.7 359.3  0   1.0005 347.5800
1983  21 391  2.6 360.7  0   1.0005 351.4600
1983  21 391  2.0 354.4  0   1.0005 351.4600
1983  24 392  2.0 356.5  0   1.0008 347.8000
1983  24 392  0.8 358.6  0   1.0008 347.8000
1983  32 393  2.8 352.2  0   1.0009 346.0100
1983  32 393  1.7 354.0  0   1.0009 346.0100
1983  39 394  3.3 373.8  2
1983  39 394  4.1 359.7  2   1.0009 346.5700
1983  46 395  1.3 364.9  0   1.0004 346.9400
1983  46 395  1.9 364.6  0   1.0004 346.9400
1983  53 396  2.9 355.8  0   1.0004 348.3400
1983  53 396  1.1 359.0  0   1.0004 348.3400
1983  70 397  2.4 355.0  0   1.0004 347.0500
1983  70 397  2.7 357.8  0   1.0004 347.0500
1983  72 398  0.7 357.9  0   1.0004 349.6800
1983  72 398  2.6 356.7  0   1.0004 349.6800
1983  82 399  1.7 359.4  0   1.0008 347.4500
1983  82 399  1.8 357.2  0   1.0008 347.4500
1983  91 400  1.2 359.5  0   1.0005 347.5300
1983  91 400  1.7 356.1  0   1.0005 347.5300
1983 104 402  0.5 353.3  0   1.0008 348.7200
1983 104 402  1.3 355.9  0   1.0008 348.7200
1983 109 403  4.0 362.4  0   1.0010 347.9500
1983 109 403  4.1 360.0  0   1.0010 347.9500
1983 117 404  2.8 356.7  0   1.0020 348.5600
1983 117 404  2.2 358.8  0   1.0020 348.5600
1983 130 405  1.8 357.4  0   1.0003 348.5900
1983 130 405  1.4 362.8  0   1.0003 348.5900
1983 137 406  2.7 402.4  4   1.0012 348.2800
1983 137 406  0.4 449.7  6   1.0012 348.2800
1983 144 407  4.5 367.9  2
1983 144 407  1.5 346.0  2   1.0014 348.7600
1983 152 408  2.8 357.8  2
1983 152 408  2.3 413.3  6   1.0020 351.2100
1983 165 409  2.5 355.2  0   1.0040 347.9500
1983 165 409  2.9 357.7  0   1.0040 347.9500
1983 174 410  1.5 353.5  0   1.0004 346.0600
1983 174 410  0.9 355.1  0   1.0004 346.0600
1983 178 411  2.0 362.2  0   1.0016 346.2900
1983 178 411  1.1 359.1  0   1.0016 346.2900
1983 186 412  0.3 355.4  2
1983 186 412  1.8 367.3  2   1.0041 341.5200
1983 195 413  1.3 354.7  0   1.0040 341.0100
1983 195 413  4.4 357.6  0   1.0040 341.0100
1983 200 414  1.2 354.2  0   1.0050 339.0400
1983 200 414  1.7 362.2  0   1.0050 339.0400
1983 207 415  0.4 359.9  0   1.0056 338.0300
1983 207 415  1.5 359.2  0   1.0056 338.0300
1983 220 416  0.9 357.0  0   1.0049 331.4600
1983 220 416  4.1 363.1  0   1.0049 331.4600
1983 227 417  1.9 362.1  0   1.0033 334.5600
1983 227 417  1.0 364.5  0   1.0033 334.5600
1983 237 418  1.6 357.8  0   1.0044 333.0200
1983 237 418  0.1 357.7  0   1.0044 333.0200
1983 255 419  3.0 368.9  0   1.0030 334.0100
1983 255 419  0.9 365.6  0   1.0030 334.0100
1983 269 420  2.0 363.5  0   1.0027 335.7400
1983 269 420  2.0 363.5  0   1.0027 335.7400
1983 277 421  4.1 371.8  0   1.0022 336.9900
1983 277 421  3.3 365.8  0   1.0022 336.9900
1983 284 422  1.0 370.2  0   1.0016 339.3500
1983 284 422  0.6 373.3  0   1.0016 339.3500
1983 292 423  2.2 382.9  0   1.0005 339.7300
1983 292 423  2.6 373.7  0   1.0005 339.7300
1983 299 424  2.1 373.6  0   1.0006 341.0000
1983 299 424  1.2 370.2  0   1.0006 341.0000
1983 306 425  0.2 369.9  0   1.0008 345.6500
1983 306 425  1.9 372.2  0   1.0008 345.6500
1983 313 426  3.9 375.9  0   1.0014 344.9600
1983 313 426  1.6 373.8  0   1.0014 344.9600
1983 319 427  1.3 396.8  0   1.0005 345.9600
1983 319 427  2.6 390.9  0   1.0005 345.9600
1983 327 428  1.9 367.8  0   1.0010 347.2700
1983 327 428  1.6 368.6  0   1.0010 347.2700
1983 334 429  0.1 361.2  0   1.0009 346.4700
1983 334 429  1.1 369.1  0   1.0009 346.4700
1983 341 430  1.6 364.8  0   1.0005 346.2500
1983 341 430  0.3 365.2  0   1.0005 346.2500
1983 348 431  2.8 370.1  0   1.0004 350.5700
1983 348 431  3.1 368.5  0   1.0004 350.5700
1983 353 432  1.3 344.0  4   1.0010 349.5000
1983 353 432  1.6 347.7  0   1.0010 349.5000
1983 361 433  2.3 373.2  0   1.0007 343.4900
1983 361 433  2.3 372.8  0   1.0007 343.4900
1984   3 434  1.7 368.9  0   1.0004 350.1000
1984   3 434  3.0 359.4  0   1.0004 350.1000
1984   9 435  4.0 375.4  0   1.0005 348.3000
1984   9 435  1.0 383.1  0   1.0005 348.3000
1984  17 436  1.9 366.4  0   1.0016 347.4000
1984  17 436  1.1 372.5  0   1.0016 347.4000
1984  25 437  4.0 363.2  2
1984  25 437  3.7 380.1  2   1.0004 351.7000
1984  31 438  3.4 389.5  0   1.0003 352.1000
1984  31 438  0.6 386.2  0   1.0003 352.1000
1984  37 439  2.6 374.3  0   1.0003 350.4600
1984  37 439  1.1 376.2  0   1.0003 350.4600
1984  45 440  0.9 380.4  0   1.0003 350.4700
1984  45 440  0.6 382.2  0   1.0003 350.4700
1984  53 441  7.5 367.0  1   1.0003 350.4800
1984  53 441  3.5 378.3  2   1.0003 350.4800
1984  59 442  1.1 383.7  0   1.0003 351.3500
1984  59 442  1.9 378.2  0   1.0003 351.3500
1984  65 443  0.7 381.7  0   1.0003 349.7100
1984  65 443  2.6 374.7  0   1.0003 349.7100
1984  72 444  1.7 362.7  0   1.0006 350.7800
1984  72 444  2.0 364.2  0   1.0006 350.7800
1984  79 445  1.7 356.2  0   1.0004 350.1900
1984  79 445  1.6 363.9  0   1.0004 350.1900
1984  89 446  3.4 329.8  4   1.0004 350.0000
1984  89 446  3.8 340.2  6   1.0004 350.0000
1984  94 447  0.7 364.0  2
1984  94 447  2.0 376.6  2   1.0007 349.4400
1984 102 448  0.5 377.4  0   1.0004 349.4400
1984 102 448  0.7 372.9  0   1.0004 349.4400
1984 109 449  3.7 372.6  0   1.0003 349.6900
1984 109 449  1.3 380.1  0   1.0003 349.6900
1984 114 450  2.7 377.3  0   1.0004 349.7500
1984 114 450  2.8 378.8  0   1.0004 349.7500
1984 121 451  1.6 381.7  0   1.0008 350.0100
1984 121 451  2.8 380.6  0   1.0008 350.0100
1984 136 452  2.6 381.0  0   1.0020 351.1000
1984 136 452  1.2 378.6  0   1.0020 351.1000
1984 145 453  2.5 385.1  0   1.0013 350.4600
1984 145 453  2.6 380.8  0   1.0013 350.4600
1984 150 454  2.1 380.3  0   1.0020 350.4200
1984 150 454  2.0 378.2  0   1.0020 350.4200
1984 156 455  2.0 380.5  0   1.0025 349.5600
1984 156 455  2.0 380.2  0   1.0025 349.5600
1984 163 456  1.8 387.0  0   1.0033 349.9500
1984 163 456  0.4 378.4  0   1.0033 349.9500
1984 170 457  2.6 389.0  0   1.0037 347.4800
1984 170 457  1.3 380.0  0   1.0037 347.4800
1984 177 458  1.0 385.2  0   1.0031 348.0100
1984 177 458  0.9 382.3  0   1.0031 348.0100
1984 184 459  0.7 384.8  0   1.0045 344.8800
1984 184 459  1.9 382.2  0   1.0045 344.8800
1984 191 460  2.9 384.4  0   1.0033 339.3800
1984 191 460  1.6 379.6  0   1.0033 339.3800
1984 202 461  1.0 386.7  0   1.0018 341.1600
1984 202 461  2.7 386.8  0   1.0018 341.1600
1984 206 462  2.1 384.2  0   1.0045 337.7600
1984 206 462  2.2 383.3  0   1.0045 337.7600
1984 212 463  0.8 383.8  0   1.0042 338.6800
1984 212 463  1.6 381.6  0   1.0042 338.6800
1984 222 464  4.2 390.1  0   1.0058 335.0000
1984 222 464  2.3 384.7  0   1.0058 335.0000
1984 230 465  1.7 394.3  0   1.0090 336.7100
1984 230 465  2.9 390.9  0   1.0090 336.7100
1984 236 466  3.6 390.2  0   1.0058 336.8100
1984 236 466  4.2 393.7  0   1.0058 336.8100
1984 242 467  1.2 382.9  0   1.0060 336.7300
1984 242 467  0.6 390.1  0   1.0060 336.7300
1984 247 468  4.5 392.1  8   1.0056 335.6400
1984 247 468  2.0 393.8  8   1.0056 335.6400
1984 254 469  3.5 393.0  8   1.0058 336.3100
1984 254 469  1.9 392.7  8   1.0058 336.3100
1984 261 470  2.6 390.0  8   1.0068 341.3300
1984 261 470  3.4 387.5  8   1.0068 341.3300
1984 268 471  0.8 400.2  8   1.0073 349.8000
1984 268 471  1.0 396.5  8   1.0073 349.8000
1984 275 472  2.3 402.1  8   1.0035 339.3000
1984 275 472  0.8 398.4  8   1.0035 339.3000
1984 282 473  3.8 403.7  8   1.0033 339.6800
1984 282 473  1.4 398.6  8   1.0033 339.6800
1984 290 474  0.1 396.6  8   1.0042 347.4700
1984 290 474  2.7 398.1  8   1.0042 347.4700
1984 296 475  0.5 401.7  8   1.0027 341.9100
1984 296 475  3.7 398.2  8   1.0027 341.9100
1984 303 476  1.5 415.1  8   1.0014 345.8800
1984 303 476  1.8 409.1  8   1.0014 345.8800
1984 310 477  9.7 426.5 13   1.0009 344.2500
1984 310 477  3.1 428.1 12   1.0009 344.2500
1984 317 478  1.4 412.7  8   1.0009 344.7500
1984 317 478  2.8 408.1  8   1.0009 344.7500
1984 324 479  3.1 403.8  8   1.0007 345.0100
1984 324 479  2.5 408.4  8   1.0007 345.0100
1984 329 480  2.4 416.7  8   1.0007 344.6300
1984 329 480  1.8 417.7  8   1.0007 344.6300
1984 338 481  2.3 421.3  8   1.0012 348.3900
1984 338 481  1.9 410.7 10   1.0012 348.3900
1984 345 482  0.8 416.8  8   1.0006 350.8700
1984 345 482  0.4 417.0  8   1.0006 350.8700
1984 352 483  6.7 408.1  9   1.0017 347.7800
1984 352 483  2.5 410.9  8   1.0017 347.7800
1984 359 484  4.0 419.0  8   1.0020 349.8200
1984 359 484  1.8 413.7  8   1.0020 349.8200
1985   7 486  4.7 433.4 12   1.0011 350.4000
1985   7 486  4.7 405.0 10   1.0011 350.4000
1985  10 485  1.8 415.3  8   1.0020 349.9300
1985  10 485  0.5 411.1  8   1.0020 349.9300
1985  16 487  4.6 426.2 12   1.0020 350.1000
1985  16 487  1.4 417.2  8   1.0020 350.1000
1985  23 488  1.5 431.5 12   1.0020 349.2600
1985  23 488  2.6 422.9  8   1.0020 349.2600
1985  30 489  2.8 441.3 12   1.0020 348.8300
1985  30 489  2.2 421.2 10   1.0020 348.8300
1985  38 490  3.4 426.9 12   1.0020 348.8800
1985  38 490  2.6 430.1 12   1.0020 348.8800
1985  44 491  1.8 407.6  8   1.0020 349.3200
1985  44 491  2.4 410.9  8   1.0020 349.3200
1985  55 492  4.8 397.1  0   1.0020 350.1200
1985  55 492  3.9 392.0  0   1.0020 350.1200
1985  60 493  0.7 379.2  0   1.0020 349.7700
1985  60 493  0.8 380.2  0   1.0020 349.7700
1985  65 494  0.4 394.6  2
1985  65 494  0.8 383.2  2   1.0020 350.3300
1985  72 495  0.9 384.2  0   1.0020 350.8500
1985  72 495  0.8 387.8  0   1.0020 350.8500
1985  81 496  0.8 388.1  0   1.0020 349.8900
1985  81 496  0.2 386.6  0   1.0020 349.8900
1985  91 497  0.6 381.6  0   1.0020 351.5000
1985  91 497  2.3 383.5  0   1.0020 351.5000
1985  93 498  0.7 390.6  0   1.0020 351.3000
1985  93 498  1.1 383.6  0   1.0020 351.3000
1985 100 499  4.0 391.1  0   1.0020 350.8600
1985 100 499  2.9 384.7  0   1.0020 350.8600
1985 107 500  1.4 389.7  0   1.0020 351.6900
1985 107 500  1.5 388.0  0   1.0020 351.6900
1985 114 501  2.1 383.9  0   1.0020 351.2300
1985 114 501  2.1 389.5  0   1.0020 351.2300
1985 121 502  1.9 384.0  0   1.0020 353.3100
1985 121 502  1.9 383.0  0   1.0020 353.3100
1985 128 503  0.5 384.8  0   1.0020 352.1000
1985 128 503  1.8 384.2  0   1.0020 352.1000
1985 135 504  4.2 410.5  2
1985 135 504  0.9 396.7  2   1.0020 352.4000
1985 146 505  1.3 399.2  0   1.0020 352.7000
1985 146 505  4.1 395.2  0   1.0020 352.7000
1985 149 506  3.2 392.8  0   1.0020 351.4000
1985 149 506  1.4 388.3  0   1.0020 351.4000
1985 156 507  0.7 396.9  0   1.0020 350.1700
1985 156 507  0.7 400.5  0   1.0020 350.1700
1985 163 508  0.3 401.9  0   1.0020 349.7900
1985 163 508  1.0 392.4  0   1.0020 349.7900
1985 170 509  2.6 396.5  0   1.0020 350.1900
1985 170 509  0.5 394.7  0   1.0020 350.1900
1985 177 510  1.2 382.0  0   1.0020 347.7600
1985 177 510  0.5 376.9  0   1.0020 347.7600
1985 189 511  1.9 387.4  0   1.0020 345.2200
1985 189 511  1.6 388.7  0   1.0020 345.2200
1985 192 512  1.8 384.1  0   1.0020 345.4500
1985 192 512  1.7 381.8  0   1.0020 345.4500
1985 199 513  1.8 385.3  0   1.0020 343.9000
1985 199 513  1.0 381.6  0   1.0020 343.9000
1985 205 514  0.6 380.1  0   1.0020 340.5700
1985 205 514  0.8 383.1  0   1.0020 340.5700
1985 217 515  1.4 383.9  0   1.0020 337.8400
1985 217 515  0.8 383.8  0   1.0020 337.8400
1985 225 516  0.5 385.4  0   1.0020 338.3500
1985 225 516  5.3 390.9  0   1.0020 338.3500
1985 232 517  1.2 395.2  0   1.0020 336.4200
1985 235 518  3.4 386.4  0   1.0020 336.2500
1985 235 518  2.3 389.8  0   1.0020 336.2500
1985 246 519  0.6 389.5  0   1.0020 335.6900
1985 246 519  0.8 398.4  0   1.0020 335.6900
1985 250 520  1.8 395.9  0   1.0020 334.9900
1985 250 520  1.3 395.6  0   1.0020 334.9900
1985 254 521  2.4 399.2  0   1.0051 335.9700
1985 254 521  2.0 396.3  0   1.0051 335.9700
1985 267 522  8.4 398.5  1   1.0020 339.0300
1985 267 522  3.7 403.2  0   1.0020 339.0300
1985 270 523  1.0 404.4  0   1.0029 338.5100
1985 270 523  1.5 403.9  0   1.0029 338.5100
1985 276 524  0.6 401.4  0   1.0039 340.9000
1985 276 524  0.8 403.9  0   1.0039 340.9000
1985 284 525  1.0 401.7  0   1.0030 344.4000
1985 284 525  0.4 400.3  0   1.0030 344.4000
1985 295 526  1.0 437.1  2
1985 295 526  1.7 408.0  2   1.0022 346.1000
1985 303 527  1.2 409.8  0   1.0015 347.3500
1985 303 527  1.9 413.2  0   1.0015 347.3500
1985 309 528  2.5 410.6  0   1.0010 352.5100
1985 309 528  2.9 414.2  0   1.0010 352.5100
1985 324 529  1.1 407.1  0   1.0025 348.3600
1985 324 529  2.4 403.0  0   1.0025 348.3600
1985 330 530  1.9 424.2  2
1985 330 530  2.1 408.0  2   1.0017 347.5900
1985 338 531  1.3 407.6  0   1.0018 347.7300
1985 338 531  1.5 409.1  0   1.0018 347.7300
1985 342 532  1.2 418.0  0   1.0004 348.0000
1985 342 532  0.8 416.1  0   1.0004 348.0000
1985 345 533  1.1 405.3  0   1.0010 347.3800
1985 345 533  0.3 404.7  0   1.0010 347.3800
1985 352 534  2.7 478.2  4   1.0004 353.0600
1985 352 534  2.2 417.6  2   1.0004 353.0600
1985 365 535  0.6 410.2  0   1.0006 350.0400
1985 365 535  0.9 418.4  0   1.0006 350.0400
1986   7 536  2.5 404.8  0   1.0009 348.4600
1986   7 536  1.6 402.0  0   1.0009 348.4600
1986  15 537  2.4 416.9  0   1.0008 349.7400
1986  15 537  1.1 415.0  0   1.0008 349.7400
1986  21 538  4.9 425.5  2
1986  21 538  1.4 411.7  2   1.0008 350.1500
1986  28 539  1.0 411.4  0   1.0007 352.4700
1986  28 539  1.7 415.2  0   1.0007 352.4700
1986  36 540  1.4 416.6  0   1.0008 351.3300
1986  36 540  2.6 411.1  0   1.0008 351.3300
1986  50 541  0.8 414.2  0   1.0007 352.2700
1986  50 541  2.2 413.5  0   1.0007 352.2700
1986  56 542  2.7 415.3  0   1.0004 352.5300
1986  56 542  1.8 409.0  0   1.0004 352.5300
1986  63 543  3.5 412.4  0   1.0007 354.0000
1986  63 543  2.8 414.1  0   1.0007 354.0000
1986  71 544  0.4 412.3  0   1.0005 353.7000
1986  71 544  1.4 408.6  0   1.0005 353.7000
1986  79 545  1.7 424.7  0   1.0006 355.5000
1986  79 545  4.7 419.0  0   1.0006 355.5000
1986  92 546  0.2 444.0  2
1986  92 546  2.1 416.7  2   1.0010 352.9900
1986  98 547  1.7 417.9  0   1.0007 352.6200
1986  98 547  1.2 420.9  0   1.0007 352.6200
1986 105 548  0.3 421.0  0   1.0019 353.5900
1986 105 548  0.4 425.3  0   1.0019 353.5900
1986 108 549  1.2 409.1  0   1.0016 352.7600
1986 108 549  0.4 410.4  0   1.0016 352.7600
1986 118 550  2.1 419.2  0   1.0014 353.5700
1986 118 550  3.3 415.4  0   1.0014 353.5700
1986 124 551  1.5 411.6  0   1.0036 353.5800
1986 124 551  5.7 420.5  0   1.0036 353.5800
1986 141 552  0.8 418.8  0   1.0025 352.8900
1986 148 553  1.3 412.1  0   1.0033 353.4300
1986 148 553  2.0 409.7  0   1.0033 353.4300
1986 154 554  1.8 420.1  0   1.0035 353.4000
1986 154 554  3.4 410.9  0   1.0035 353.4000
1986 162 555  1.1 414.9  0   1.0045 351.0800
1986 171 556  8.4 417.5  1   1.0057 349.1800
1986 171 556  0.9 409.9  0   1.0057 349.1800
1986 178 557  3.4 429.5  0   1.0091 348.6400
1986 178 557  1.8 419.8  0   1.0091 348.6400
1986 184 558  1.6 410.0  0   1.0065 348.4400
1986 184 558  2.2 415.2  0   1.0065 348.4400
1986 197 559  0.4 424.0  2
1986 197 559  2.8 414.2  2   1.0075 342.0700
1986 204 560  0.4 414.8  0   1.0060 343.9600
1986 211 561  0.4 414.3  0   1.0102 342.1000
1986 211 561  0.9 421.4  0   1.0102 342.1000
1986 217 562  1.4 414.9  0   1.0066 341.2500
1986 217 562  2.5 413.4  0   1.0066 341.2500
1986 225 563  2.1 436.0  2
1986 225 563  3.4 422.0  2   1.0078 337.7200
1986 232 564  9.9 408.8  1   1.0058 338.1800
1986 232 564  1.8 423.1  2   1.0058 338.1800
1986 245 565  1.4 411.8  0   1.0066 338.3000
1986 245 565  2.0 416.6  0   1.0066 338.3000
1986 252 566  0.4 418.1  0   1.0062 339.6200
1986 252 566  0.4 416.0  0   1.0062 339.6200
1986 261 567  0.7 455.2  4   1.0076 350.4000
1986 261 567  0.6 427.0  2   1.0076 350.4000
1986 270 568  1.1 421.4  0   1.0047 345.9900
1986 283 569  1.5 426.9  0   1.0032 345.0000
1986 283 569  0.7 427.5  0   1.0032 345.0000
1986 290 570  1.0 423.2  0   1.0022 349.9700
1986 290 570  1.7 424.7  0   1.0022 349.9700
1986 297 571  3.2 440.6  2
1986 297 571  1.8 429.9  2   1.0021 346.4100
1986 303 572  1.4 427.5  0   1.0033 348.2900
1986 319 573  0.8 428.3  0   1.0028 349.4500
1986 319 573  0.6 431.0  0   1.0028 349.4500
1986 326 574  1.0 426.2  0   1.0014 349.1400
1986 326 574  1.9 435.5  0   1.0014 349.1400
1986 333 575  0.5 426.9  0   1.0006 349.1600
1986 343 576  1.9 435.9  0   1.0023 350.9900
1986 343 576  3.4 431.9  0   1.0023 350.9900
1986 346 577  0.7 432.9  0   1.0011 349.7800
1986 346 577  0.4 434.7  0   1.0011 349.7800
1986 354 578  0.3 434.6  0   1.0013 350.4100
1986 354 578  0.2 433.4  0   1.0013 350.4100
1986 359 579  0.9 426.8  2
1986 359 579  0.3 445.5  2   1.0007 352.7500
